ela_mean,ela_std,fft_mean,texture_variance,noise_mean,copy_move_score,noise_inconsistency,label
19.13165791829427,19.10680340332893,135.8115577697754,83.3230259433476,3.9867223103841147,0.0,89.0241034980326,0
15.68545659383138,17.14475899222402,151.87182235717773,341.111499076811,3.4964205423990884,0.0,108.42665542967725,0
19.599959055582683,21.43224476032939,146.52678298950195,272.2921801051125,5.209288279215495,0.0,158.98436476175127,0
16.082286834716797,17.58839912319823,136.3610382080078,91.01850025210297,2.965245564778646,0.0,76.32491489729036,0
11.153160095214844,13.383185706737205,124.95433044433594,26.62668447283795,1.1259536743164062,0.0,40.506899397713084,0
17.23345692952474,19.56562001185965,149.8066635131836,300.3872856106027,5.828005472819011,0.0,108.32138712596195,0
19.6556396484375,21.27666980025521,153.23418045043945,394.21004374319455,5.2389577229817705,0.0,104.4038555338635,0
13.454012552897135,16.386065243924378,136.46765899658203,85.21249398216605,2.7053553263346353,0.0,55.30178945687029,0
18.823375701904297,18.845146481050083,137.90955352783203,99.82410460883693,3.9627037048339844,0.0,93.52651176318423,0
17.384143829345703,18.45887267588634,128.37248611450195,43.59621043886,2.03875732421875,0.0,40.255247152960926,0
25.151822408040363,23.486048208119616,137.73925399780273,90.47644783533178,5.944095611572266,0.0,65.55143594376864,0
12.863311767578125,18.613439895873444,121.14951705932617,17.328433836097247,1.5488650004069011,0.0,21.15311745491901,0
19.796071370442707,21.289526190182308,146.85836029052734,212.62806305928098,5.24267578125,0.0,182.66447265064667,0
16.146717071533203,19.693993339270378,153.71273803710938,405.59485536720604,3.7832667032877603,0.0,75.4530562862374,0
18.686495463053387,18.29112339437351,129.7846794128418,52.139276820686064,2.648207346598307,0.0,21.189119158230216,0
14.084092458089193,16.088484617964696,120.21326065063477,14.49267861979024,1.454882303873698,0.0,29.648266101758985,0
20.610040028889973,22.25762949363861,142.04166793823242,146.82914924243232,6.017505645751953,0.0,123.0967831783385,0
21.49353281656901,20.6384208742663,140.09926223754883,125.81132770596014,4.133001963297526,0.0,83.82075667390542,0
20.078744252522785,19.26462156859446,153.20120239257812,1120.9268588265259,10.947035471598307,0.0,256.5245521548256,0
18.82833480834961,18.135641606669438,139.01514434814453,134.23774759353546,5.145381927490234,0.0,126.55026459562265,0
19.67197545369466,20.90379223515081,151.2321434020996,404.91170897934353,5.49923578898112,0.0,162.96365034457992,0
18.24757130940755,21.516238810809455,139.16101455688477,142.12617754282837,2.4906794230143228,0.0,52.00848987022836,0
